# form	pos	lemma	sense	freq
རྐང་བརྒྱད་པ				6
རྐང་བསྣོལ				7
རྐང་བོལ				19
རྐང་བྲོ				4
རྐང་མགོ				65
རྐང་མང				25
རྐང་མཐིལ				1263
རྐང་མཛེས				3
རྐང་མར				63
རྐང་མིག་པ				14
རྐང་མེད				67
རྐང་ཚུགས				15
རྐང་འགྲོ				17
རྐང་འགྲོས				57
རྐང་འཐུང				49
རྐང་འདོན				2
རྐང་འབམ				22
རྐང་འཛིན				95
རྐང་འོག				172
རྐང་ཡོན				4
རྐང་རིང				8
རྐང་རྒྱན				43
རྐང་རྒྱུ				1
རྐང་རྗེན				26
རྐང་རྗེས				73
རྐང་རྟེན				101
རྐང་རྡུལ				4
རྐང་རྩ				1
རྐང་རྩེ				7
རྐང་ལག				1455
རྐང་ལམ				1
རྐང་ལོངས				2
རྐང་སོར				19
རྐང་སྐྱེས				1
རྐང་སྔུན				1
རྐང་སྔོན				2
རྐང་སྟབས				235
རྐང་སྟེགས				25
རྐང་སྡོམ				10
རྐང་སྦས				1
རྐན				967
རྐན་ཕུག				2
རྐམ				30
རྐུ				605
རྐུ་བྱེད				12
རྐུ་འཕྲོག				133
རྐུ་ལྟོ				2
རྐུ་སེམས				382
རྐུན				431
རྐུན་ཇག				10
རྐུན་ནོར				6
རྐུན་པོ				640
རྐུན་བུ				26
རྐུན་མ				393
རྐུན་མོ				47
རྐུན་རྫས				23
རྐུན་སྲུང				3
རྐུབ				125
རྐུབ་ཙོས				4
རྐུབ་ཚོས				7
རྐུས				46
རྐེ་བ				44
རྐེད				102
རྐེད་པ				745
རྐོ				32
རྐོ་བྱེད				3
རྐོ་རི				5
རྐོང་པ				3
རྐོན་པ				1
རྐོམ་ཚུགས				31
རྐོས				35
རྐྱ				275
རྐྱ་པ				3
རྐྱ་བ				9
རྐྱ་བར				3
རྐྱ་རགས				1
རྐྱག་པ				4
རྐྱང				2338
རྐྱང་ཁུག				10
རྐྱང་ཆུ				1
རྐྱང་ཐང				1
རྐྱང་དཀར				1
རྐྱང་པ				1827
རྐྱང་པོ				8
རྐྱང་བགོད				2
རྐྱང་བརྩེགས				2
རྐྱང་མ				909
རྐྱང་མོ				16
རྐྱང་འདེད				30
རྐྱང་འཕུལ				2
རྐྱང་ཤད				2
རྐྱན				7
རྐྱལ				644
རྐྱལ་ཅན				1
རྐྱལ་ཆེན				2
རྐྱལ་ཆེན་པ				6
རྐྱལ་བ				57
རྐྱལ་བུ				23
རྐྱེན				41834
རྐྱེན་གསུམ				8
རྐྱེན་ངན				683
རྐྱེན་ཆགས				3
རྐྱེན་དྲུག				9
རྐྱེན་བདུན				2
རྐྱེན་བཞི				23
རྐྱེན་ཟློག				25
རྐྱེན་རིས				3
རྐྱེན་རྙེད				1
རྐྱེན་རྩི				50
རྐྱེན་ལམ				10
རྐྱེན་ས				1
རྐྱེན་སེལ				43
རྐྱེན་སྨན				164
རྐྱེལ				3
རྐྱོང				15
རྐྱོངས				77
རྐྱོལ				1
རྒ				1089
རྒ་བ				1340
རྒ་ཤི				1453
རྒང				4
རྒད་པོ				122
རྒད་མོ				3
རྒན				144
རྒན་གཞོན				104
རྒན་གོག				11
རྒན་གྲས				1
རྒན་ཉམས				3
རྒན་དམངས				1
རྒན་པ				571
རྒན་པོ				1078
རྒན་བདག				6
རྒན་བྱིས				4
རྒན་བྱེད་མོ				6
རྒན་མོ				574
རྒན་ཞུགས				311
རྒན་འཁོགས				4
རྒན་འཆལ				5
རྒན་ཡོལ				1
རྒན་རབས				263
རྒན་རིགས				5
རྒན་རྒོན				66
རྒལ				1629
རྒས				925
རྒས་ཁ				12
རྒས་པ				668
རྒས་པོ				11
རྒས་མེད				2
རྒས་འཁོགས				21
རྒུ				952
རྒུད				314
རྒུད་པོ				1
རྒུད་མུན				6
རྒུན་ཆང				93
རྒུན་ཆུ				3
རྒུན་འབྲུ				14
རྒུན་འབྲུམ				125
རྒུམ་བུ				2
རྒེའུ				1
རྒོ་བ				2
རྒོད				1911
རྒོད་གཡུང				3
རྒོད་པ				1511
རྒོད་པོ				61
རྒོད་བག				67
རྒོད་མ				176
རྒོད་ཚང				335
རྒོད་འཕྲུ				6
རྒོད་ལྡེམ				17
རྒོད་སེམས				1
རྒོལ				5378
རྒོལ་བ				5872
རྒོལ་ལན				9
རྒྱ				36162
རྒྱ་ཁབ				13
རྒྱ་ཁུར				1
རྒྱ་ཁྱོན				162
རྒྱ་ཁྲག				5
རྒྱ་གད				27
རྒྱ་གར				10930
རྒྱ་གར་བ				18
རྒྱ་གསར				1
རྒྱ་གྲམ				1443
རྒྱ་གྲི				1
རྒྱ་གྲོ				1
རྒྱ་གྲོལ་བ				1
རྒྱ་གླིང				65
རྒྱ་གླིང་པ				6
རྒྱ་ཅང				11
རྒྱ་ཆང				3
རྒྱ་ཆད				133
རྒྱ་ཆད་ཕྱོགས་ལྷུང				59
རྒྱ་ཆས				2
རྒྱ་ཆུང་བ				30
རྒྱ་ཆེ་བ				960
རྒྱ་ཆེན་པོ				2979
རྒྱ་ཆེན་མ				6
རྒྱ་ཆེན་སྤྱོད་བརྒྱུད				4
རྒྱ་ཆེར་འགྲེལ་པ				89
རྒྱ་ཆེར་འགྲེལ་བ				1
རྒྱ་ཆེར་རོལ་པའི་མདོ				3
རྒྱ་ཇ				21
རྒྱ་ཏིག				1
རྒྱ་ཐུར				4
རྒྱ་ཐེར				1
རྒྱ་ཐོར				1
རྒྱ་དཀར				59
རྒྱ་དཀར་ནག				41
རྒྱ་དངུལ				15
རྒྱ་དཔང				34
རྒྱ་དཔངས				137
རྒྱ་དཔེ				544
རྒྱ་དམར				25
རྒྱ་དར				32
རྒྱ་དོར				1
རྒྱ་ནག				1745
རྒྱ་ནག་གོང་མ				3
རྒྱ་ནག་པ				9
རྒྱ་ནད				32
རྒྱ་པ				21
རྒྱ་ཕིབས				6
རྒྱ་ཕུབས				16
རྒྱ་ཕྲུག				2
རྒྱ་བ				2325
རྒྱ་བཙུན				4
རྒྱ་བཟའ				12
རྒྱ་བརྩོན་འགྲུས་སེང་གེ				8
རྒྱ་བལ				92
རྒྱ་བོ				31
རྒྱ་བོད				953
རྒྱ་མ				200
རྒྱ་མཐོངས				97
རྒྱ་མདའ				1
རྒྱ་མདུད				387
རྒྱ་མཚལ				23
རྒྱ་མཚོ				26524
རྒྱ་མི				4
རྒྱ་མིག				4
རྒྱ་མིན				8
རྒྱ་མེན				1
རྒྱ་མོ				86
རྒྱ་ཚ				79
རྒྱ་ཚད				120
རྒྱ་ཚིགས				2
རྒྱ་ཚོས				13
རྒྱ་ཚྭ				46
རྒྱ་ཟོག				3
རྒྱ་འགྲེལ				69
རྒྱ་འགྲོལ་བ				4
རྒྱ་འདྲ				1
རྒྱ་འདྲེ				109
རྒྱ་འབྱམས				55
རྒྱ་འབྲས				4
རྒྱ་ཡན				109
རྒྱ་ཡིག				60
རྒྱ་ཡུལ				79
རྒྱ་ར				2
རྒྱ་རག				2
རྒྱ་རི				12
རྒྱ་རིགས				6
རྒྱ་རུ				30
རྒྱ་རུམ				1
རྒྱ་རྟགས				94
རྒྱ་རྣ་རུ				2
རྒྱ་རྣམ་པ་བཞི				1
རྒྱ་རྩ				8
རྒྱ་རྩི				9
རྒྱ་རྩིས				5
རྒྱ་ལ				9
རྒྱ་ལམ				114
རྒྱ་ལུ				4
རྒྱ་ལུགས				26
རྒྱ་ལོ				16
རྒྱ་ལྕགས				42
རྒྱ་ལྕང				2
རྒྱ་ལྕོག				1
རྒྱ་ཤཱཀྱ་གཞོན་ནུ				9
རྒྱ་ཤུག				428
རྒྱ་ཤུགས				32
རྒྱ་ཤོ				1
རྒྱ་ཤོག				61
རྒྱ་སེ				4
རྒྱ་སོག				8
རྒྱ་སྐག				13
རྒྱ་སྐད				80
རྒྱ་སྐར				15
རྒྱ་སྐྱེགས				344
རྒྱ་སྐྱེགས་ཚོས				1
རྒྱ་སྐྱེགས་ཤིང				7
རྒྱ་སྐྱེད				10
རྒྱ་སྒོ				8
རྒྱ་སྒོག				1
རྒྱ་སྣག				107
རྒྱ་སྣེའུ				1
རྒྱ་སྤོས				133
རྒྱ་སྨུག				1
རྒྱ་སྲང				3
རྒྱ་སྲན				80
རྒྱག				305
རྒྱགས				833
རྒྱགས་ཆུ				5
རྒྱགས་པ				783
རྒྱགས་ཕྱེ				18
རྒྱགས་ཟོང				2
རྒྱང				2687
རྒྱང་གྲགས				1119
རྒྱང་ངེ				10
རྒྱང་ཐུང་བ				1
རྒྱང་ཕན				45
རྒྱང་བལྟས				1
རྒྱང་བུ				253
རྒྱང་མ				128
རྒྱང་མཐོང				1
རྒྱང་མདའ				1
རྒྱང་མིག				17
རྒྱང་འཕེན་པ				2
རྒྱང་འབོད				22
རྒྱང་འབྲོག				6
རྒྱང་རིང				371
རྒྱང་རིང་ཆུ				1
རྒྱང་ཤེལ				1
རྒྱང་སོ				28
རྒྱངས་ཀྱིས				1
རྒྱངས་ཤིང				4
རྒྱན				36788
རྒྱན་གཞི				7
རྒྱན་གོས				1
རྒྱན་ཅན				497
རྒྱན་ཆ				366
རྒྱན་ཆས				21
རྒྱན་དྲུག				1
རྒྱན་པོ				47
རྒྱན་བཅུ				1
རྒྱན་བཞི				1
རྒྱན་བརྒྱད				1
རྒྱན་མཁན་པོ				2
རྒྱན་འཕྲེང				2
རྒྱན་རྣམ་པ་བདུན				1
རྒྱན་སྐོར				3
རྒྱབ				12959
རྒྱབ་ཁལ				18
རྒྱབ་གཉེར				6
རྒྱབ་གནོན				4
རྒྱབ་གཞུང				6
རྒྱབ་ཆོས				32
རྒྱབ་དཔུང				3
རྒྱབ་ཕྱོགས				130
རྒྱབ་མ				3
རྒྱབ་མཐོ				5
རྒྱབ་མདུན				1
རྒྱབ་འགལ				1
རྒྱབ་འགྲོས				8
རྒྱབ་ཡོལ				74
རྒྱབ་རོལ				4
རྒྱབ་རྟེན				684
རྒྱབ་ལོག				1
རྒྱབ་ལོགས				12
རྒྱབ་ཤ				2
རྒྱབ་སྐྱོར				17
རྒྱབ་སྟན				2
རྒྱབ་སྟོན་པ				2
རྒྱབ་སྣོན				1
རྒྱམ་ཚྭ				8
རྒྱལ				11610
རྒྱལ་ཁ				77
རྒྱལ་ཁང				22
རྒྱལ་ཁབ				167
རྒྱལ་ཁམས				1717
རྒྱལ་ཁམས་པ				32
རྒྱལ་ཁྲི				1
རྒྱལ་ཁྲིམས				181
རྒྱལ་གཞིས				1
རྒྱལ་གསུང				17
རྒྱལ་ཆས				4
རྒྱལ་ཆེན				2756
རྒྱལ་ཆེན་བཞི				1
རྒྱལ་ཆེན་རིགས་བཞི				30
རྒྱལ་ཐང				40
རྒྱལ་ཐེབས				137
རྒྱལ་དཔོག་པ				136
རྒྱལ་དབང				813
རྒྱལ་དམ				2
རྒྱལ་དར				5
རྒྱལ་པོ				65158
རྒྱལ་པོ་དབང་ཕྱུག་འོད་ལྡན				1
རྒྱལ་པོ་མྱ་ངན་མེད				9
རྒྱལ་ཕམ				175
རྒྱལ་ཕྲན				539
རྒྱལ་བ				28657
རྒྱལ་བ་པ				18
རྒྱལ་བ་མཆོག་དབྱངས				2
རྒྱལ་བཞི				10
རྒྱལ་བརྒྱུད				53
རྒྱལ་བརྡ				7
རྒྱལ་བསེན				449
རྒྱལ་བསྟན				694
རྒྱལ་བུ				2853
རྒྱལ་བྱེད				1510
རྒྱལ་བློན				597
རྒྱལ་མ				277
རྒྱལ་མཆོག				1450
རྒྱལ་མདོས				11
རྒྱལ་མཚན				12811
རྒྱལ་མཚན་ཅན				86
རྒྱལ་མཚན་ཏོག				33
རྒྱལ་མཚན་རྡོ་རྗེ				15
རྒྱལ་མོ				2028
རྒྱལ་མོ་ག་གོན				4
རྒྱལ་མོ་རོང				7
རྒྱལ་ཚབ				2723
རྒྱལ་ཚབ་པ				19
རྒྱལ་ཚབ་རྗེ				1
རྒྱལ་ཟླ				62
རྒྱལ་ཟླ་བ				4
རྒྱལ་འགོང				546
རྒྱལ་ཡབ				6
རྒྱལ་ཡུམ				605
རྒྱལ་ཡོངས				5
རྒྱལ་རབས				225
རྒྱལ་རིགས				2791
རྒྱལ་རིགས་མ				1
རྒྱལ་རོང				26
རྒྱལ་རྒྱུད				65
རྒྱལ་རྔ				38
རྒྱལ་རྟགས				16
རྒྱལ་ལམ				67
རྒྱལ་ས				325
རྒྱལ་སྒོ				13
རྒྱལ་སྟོད				9
རྒྱལ་སྟོན				6
རྒྱལ་སྡེ				20
རྒྱལ་སྤྱི				1
རྒྱལ་སྲས				6091
རྒྱལ་སྲས་མ				20
རྒྱལ་སྲས་ལམ				4
རྒྱལ་སྲིད				4806
རྒྱལ་སྲུང				1
རྒྱས				19473
རྒྱས་པ				15150
རྒྱས་པོ				18
རྒྱས་ཕྱོགས				11
རྒྱས་བཤད				2237
རྒྱས་བྱུང				65
རྒྱས་བྱེད				64
རྒྱས་ཚད				8
རྒྱས་འཁྲུགས				3
རྒྱས་འགེབ				2
རྒྱས་འགྲེལ				126
རྒྱས་སྤྲོས				19
རྒྱུ				84021
རྒྱུ་གཉིས				7
རྒྱུ་གཟུགས				112
རྒྱུ་གཟེར				74
རྒྱུ་གསང				1
རྒྱུ་གསུམ				18
རྒྱུ་ཅན				551
རྒྱུ་ཆ				27
རྒྱུ་ཆད				5
རྒྱུ་ཆས				3
རྒྱུ་དཀར				4
རྒྱུ་དག				11
རྒྱུ་དངོས				48
རྒྱུ་དངོས་པོ				8
རྒྱུ་དུས				81
རྒྱུ་དྲུག				137
རྒྱུ་ནག				4
རྒྱུ་ནད				5
རྒྱུ་ནོར				10
རྒྱུ་ཕུན་སུམ་ཚོགས་པ				51
རྒྱུ་བ				7118
རྒྱུ་བཅུ				2
རྒྱུ་བྱེད				7
རྒྱུ་མ				608
རྒྱུ་མཐུན་པ				106
རྒྱུ་མཚན				21954
རྒྱུ་མཚན་དྲུག				4
རྒྱུ་མིག				15
རྒྱུ་མེད་པ				4
རྒྱུ་ཚད				38
རྒྱུ་ཞགས				142
རྒྱུ་འཁོར				5
རྒྱུ་འགགས				33
རྒྱུ་འགལ་དམིགས				2
རྒྱུ་འགོག་པ				8
རྒྱུ་འགྲུལ				16
རྒྱུ་འབྲས				11180
རྒྱུ་རིག				9
རྒྱུ་རྐྱེན				3576
རྒྱུ་རྒྱུད				498
རྒྱུ་རྣམ་པ་གཉིས				1
རྒྱུ་རྩ				5
རྒྱུ་རྫས				43
རྒྱུ་རླུགས				1
རྒྱུ་ལ				6
རྒྱུ་ལྔ				31
རྒྱུ་ཤ				2
རྒྱུ་ས				29
རྒྱུ་སྐམ				2
རྒྱུ་སྐར				1406
རྒྱུ་སྐར་ངན་པ				1
རྒྱུ་སྐར་བཟང་བ				2
རྒྱུ་སྐར་ལམ				1
རྒྱུ་སྤུན				33
རྒྱུ་སྦྱོར་བ				39
རྒྱུ་སྨད				9
རྒྱུ་སྲང				14
རྒྱུ་སྲིན				1
རྒྱུག				1409
རྒྱུག་ཆུ				4
རྒྱུག་པ				562
རྒྱུག་བྱེད				7
རྒྱུག་ལམ				3
རྒྱུག་ཤར				1
རྒྱུགས				367
རྒྱུགས་པ				85
རྒྱུགས་ལེན				2
རྒྱུགས་སྤྲོད				10
རྒྱུང				4
རྒྱུངས				1
རྒྱུངས་པ				20
རྒྱུད				93909
རྒྱུད་གཅིག་པ				19
རྒྱུད་གཉིས				46
རྒྱུད་གཞན་གྲུབ་པ				16
རྒྱུད་གསུམ				54
རྒྱུད་ཆགས				15
རྒྱུད་ཆེན་པོ				3
རྒྱུད་ཆེན་མཆོག				2
རྒྱུད་དྲུག				182
རྒྱུད་པ				787
རྒྱུད་ཕྱི་མ				345
རྒྱུད་བདུན				2
རྒྱུད་བཞི				23
རྒྱུད་བརྟག་པ				13
རྒྱུད་བླ་མ				892
རྒྱུད་མང				75
རྒྱུད་མངས				58
རྒྱུད་ཚིག་པ				6
རྒྱུད་འཛིན				51
རྒྱུད་རབས				1
རྒྱུད་རྒྱལ				138
རྒྱུད་ལུང་ཉི་ཤུ				1
རྒྱུད་ལྔ				51
རྒྱུད་ལྡན་མ				4
རྒྱུད་སྒྱུ་འཕྲུལ་དྲྭ་བ				1
རྒྱུད་སྡེ				7776
རྒྱུན				49028
རྒྱུན་ཁྲིགས				2
རྒྱུན་གཏན				5
རྒྱུན་གཏོར				22
རྒྱུན་ཆགས				518
རྒྱུན་དུ་ཞུགས་པ				2
རྒྱུན་པ				18
རྒྱུན་ཕྱོགས				21
རྒྱུན་བུ				1
རྒྱུན་མཁོ				1
རྒྱུན་མཐའ				55
རྒྱུན་མིན				1
རྒྱུན་ཞུགས				115
རྒྱུན་ཞུགས་ཞུགས་པ				3
རྒྱུན་ཞུགས་འབྲས་གནས				8
རྒྱུན་འབབ				3
རྒྱུན་འབྱམས				20
རྒྱུན་འཛིན				1
རྒྱུན་ལས				1
རྒྱུན་ལུགས				2
རྒྱུན་ལྡན				269
རྒྱུན་སྤྱོད				53
རྒྱུན་སྲིང				3
རྒྱུའི་ཡན་ལག				25
རྒྱུའི་ཡི་གེ				1
རྒྱུའི་ཡེ་ཤེས				5
རྒྱུའི་རྒྱན				8
རྒྱུའི་རྣལ་འབྱོར				1
རྒྱུས				3401
རྒྱུས་པ				391
རྒྱུས་མེད				31
རྒྱུས་སྐུད				4
རྒྱོ				1
རྒྱོ་བ				1
རྒྱོགས				3
རྒྱོང				4
རྒྱོངས				2
རྒྱོབ				349
རྔ				4908
རྔ་ཁང				2
རྔ་ཁུར				1
རྔ་གཡབ				5
རྔ་གཡོག				7
རྔ་གཤང				16
རྔ་གསང				7
རྔ་ཆེན				303
རྔ་ཕྲུག				1
རྔ་བ				20
རྔ་བརྡ				8
རྔ་བོ་ཆེ				484
རྔ་བོང				28
རྔ་བྱེད				1
རྔ་བྲན				11
རྔ་མ				127
རྔ་མདུད				2
རྔ་མོ				460
རྔ་མོང				80
རྔ་འཆམ				2
རྔ་ཡབ				451
རྔ་ཡབ་གླིང				148
རྔ་ཡུ				11
རྔ་རྔོག				16
རྔ་རྩིད				2
རྔ་ལྕག				6
རྔ་ལྤགས				4
རྔ་སྒྲ				124
རྔད་མོ				3
རྔན				55
རྔན་ཅན				4
རྔན་ཆན				1
རྔན་ཆེན				18
རྔན་འཐེན				4
རྔབ				2
རྔམ				2895
རྔམ་པོ་ཆེ				21
རྔམ་བརྗིད				1
རྔམས				136
རྔུ				105
རྔུ་མ				8
རྔུབ				782
རྔུབ་པ				460
རྔུབས				293
རྔུར				18
རྔུལ				470
རྔུལ་གཟན				187
རྔུལ་ཆུ				25
རྔུལ་དབྱུང				4
རྔུལ་དྲི				1
རྔུལ་ནག				4
རྔུལ་ལེན				6
རྔེའུ				37
རྔེའུ་ཆུང				176
རྔོ				725
རྔོ་བ				4
རྔོག				725
རྔོག་ཆོས་སྐུ་རྡོ་རྗེ				12
རྔོག་དཀར				2
རྔོག་བྱང་ཆུབ་འབྱུང་གནས				4
རྔོག་མ				116
རྔོག་མདོ་སྡེ				2
རྔོག་ལེགས་པའི་ཤེས་རབ				17
རྔོག་སྟོན་ཆོས་སྐུ་རྡོ་རྗེ				1
རྔོད				62
རྔོན				15
རྔོན་པ				545
རྔོམ་བརྗིད				13
རྔོས				5
རྔོས་ཁྱེར				2
རྗི				4
རྗུད་པ				11
རྗེ				25035
རྗེ་ངར				58
རྗེ་དཔོན				231
རྗེ་དྲུང				9
རྗེ་བཙན				34
རྗེ་བཙུན				27406
རྗེ་བཙུན་གྲགས་པ་རྒྱལ་མཚན				188
རྗེ་བཙུན་དམ་པ				61
རྗེ་བཙུན་མ				1360
རྗེ་བོ				244
རྗེ་བྲན				4
རྗེ་བློན				21
རྗེ་མོ				179
རྗེ་འབངས				742
རྗེ་རིགས				252
རྗེ་ས				102
རྗེད				119
རྗེད་པ				153
རྗེན				269
རྗེན་གཅེར				3
རྗེན་པ				391
རྗེན་ཕྱེ				2
རྗེན་བཏགས				4
རྗེན་བཙོས				6
རྗེན་ཞོན				1
རྗེན་ཟས				6
རྗེན་ལོག				1
རྗེའུ				200
རྗེའུ་རིགས				202
རྗེས				141069
རྗེས་ཁྱབ				43
རྗེས་གནང				6294
རྗེས་གཞིག				27
རྗེས་གྲུབ				55
རྗེས་ཆགས				532
རྗེས་ཆོག				351
རྗེས་ཆོད				2
རྗེས་ཐོགས				79
རྗེས་ཐོབ				2249
རྗེས་དཔག				3169
རྗེས་དཔག་གཉིས				5
རྗེས་དཔག་གསུམ				1
རྗེས་དཔག་གི་བསལ་བ				24
རྗེས་དཔག་ཚད་མ				179
རྗེས་དྲན				172
རྗེས་བཅད་པ				11
རྗེས་བཅས				68
རྗེས་བཅས་མུ་དགུ				2
རྗེས་བཟུང				46
རྗེས་བཟོད				73
རྗེས་བསྔོ				19
རྗེས་བསྙེགས				2
རྗེས་མ				20
རྗེས་མཐུན་པ				93
རྗེས་མེད				21
རྗེས་ཟློས				4784
རྗེས་འགྲོ				341
རྗེས་འཇུག				1711
རྗེས་འཇུག་བུ་སློབ				13
རྗེས་འདེད				1
རྗེས་འབྲང་བ				1
རྗེས་འབྲེལ				82
རྗེས་འཛིན				729
རྗེས་ལུས				2
རྗེས་ཤུལ				39
རྗེས་ཤེས				502
རྗེས་སོར				1
རྗེས་སྐྱེས				1
རྗེས་སློབ				11
རྗོད				1764
རྗོད་བྱེད				2779
རྗོད་ཚིག				4
རྙ				1
རྙང				22
རྙང་རྙིང				9
རྙན				11
རྙི				159
རྙིང				1334
རྙིང་ཆོས				2
རྙིང་པ				1636
རྙིང་བསྟན				7
རྙིང་མ				566
རྙིང་ཚད				3
རྙིང་རུལ				1
རྙིང་ཧྲུལ				2
རྙིངས་པ				78
རྙིངས་ཚད				4
རྙིད				5
རྙིད་པ				10
རྙིལ				35
རྙེད				13172
རྙེད་ཐོབ				8
རྙེད་པ				10050
རྙེད་བཀུར				311
རྙེད་བརྩོན				14
རྙེད་རློམ				2
རྙོག				106
རྙོག་པ				1258
རྙོག་མ				149
རྙོགས				13
རྙོགས་པ				125
རྙོང				32
རྙོངས				18
རྙོབ་པ				1
རྙོས				3
རྟ				18402
རྟ་གད				6
རྟ་གདོང་མེ				3
རྟ་གཡོག				3
རྟ་གསར				1
རྟ་གསེབ				2
རྟ་གྲི				3
རྟ་ཅན				4
རྟ་ཆག				13
རྟ་ཆུང				1
རྟ་ཐུལ				100
རྟ་དཔྱད				1
རྟ་དབྱངས				170
རྟ་དྲེལ				52
རྟ་པ				144
རྟ་ཕོ				65
རྟ་ཕྱུགས				120
རྟ་ཕྲུག				1
རྟ་བདུན་དབང་པོ				2
རྟ་བདུན་པ				1
རྟ་བབས				1178
རྟ་བོན				7
རྟ་བྱ				2
རྟ་བྲེས				1
རྟ་མགོ་ཅན				3
རྟ་མགྲིན				261
རྟ་མཆོག				1516
རྟ་མཐུར				3
རྟ་ཟླ				1
རྟ་རིང				2
རྟ་རྒན				4
རྟ་རྒོད				36
རྟ་རྒོད་མ				57
རྟ་རྒྱབ				6
རྟ་རྒྱུག				4
རྟ་རྔ				22
རྟ་རྣ				24
རྟ་རྨིག				15
རྟ་རྩལ				3
རྟ་རྫི				11
རྟ་ལུད				1
རྟ་ལོ				3
རྟ་ལྕག				2
རྟ་ལྗང				29
རྟ་ལྗང་ཅན				5
རྟ་ཤ				9
རྟ་ཤས				1
རྟ་ཤུགས				2
རྟ་སོ				1
རྟ་སྒ				5
རྟ་སྦངས				2
རྟ་སྲབ				1
རྟག				52163
རྟག་གཏོར				13
རྟག་ཆད				2058
རྟག་ཏུ				41
རྟག་ཏུ་ངུ				148
རྟག་པ				23466
རྟག་པར				9
རྟག་པར་སྨྲ་བ				8
རྟག་མཐའ				51
རྟག་ཞི་བ				5
རྟག་འགྲུས				12
རྟག་རྟོགས				143
རྟག་ལོངས				7
རྟག་ལྟ				8
རྟགས				53957
རྟགས་གསལ				73
རྟགས་གསུམ				3
རྟགས་ཆོས				59
རྟགས་དམ				3
རྟགས་བཅུ				3
རྟགས་མ				131
རྟགས་མཚུངས་འདྲེན་པ				1
རྟགས་ཙམ་འཛིན་པའི་ལེའུ				3
རྟགས་ཟུར				14
རྟགས་འཇུག				5
རྟགས་འཛིན་སེམས				12
རྟགས་ཡང་དག				37
རྟགས་རིགས				11
རྟགས་སྐྱོན				2
རྟགས་སྦྱོར				16
རྟབ				46
རྟབ་རྟོབ				4
རྟའུ				6
རྟས				128
རྟིང				847
རྟིང་དཀར				27
རྟིང་མ				8
རྟིང་སྐུལ				3
རྟིབ				6
རྟིབས				2
རྟུག་པ				75
རྟུག་སྐམ				2
རྟུན				28
རྟུལ				583
རྟུལ་ཕོད				27
རྟུལ་བོ				2
རྟུལ་ཞུགས				39
རྟེན				53444
རྟེན་ཁེབས				35
རྟེན་ཁོག				2
རྟེན་ཁྲི				1
རྟེན་གདན				7
རྟེན་གནས				71
རྟེན་གཞི				126
རྟེན་གསུམ				37
རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བ				531
རྟེན་དམན་པ				8
རྟེན་དལ་འབྱོར				21
རྟེན་བཅས				327
རྟེན་བཞི				6
རྟེན་བརྟེན་པ				25
རྟེན་བྱེད				88
རྟེན་མཁར				27
རྟེན་མཇལ				29
རྟེན་མདུང				3
རྟེན་ཟ				1
རྟེན་འགྲོ				2
རྟེན་འབུལ				7
རྟེན་འབྱུང				312
རྟེན་འབྲེལ				18144
རྟེན་འབྲེལ་གྱི་གཏན་ཚིགས				5
རྟེན་འབྲེལ་གྱི་རིགས་པ				2
རྟེན་འབྲེལ་ཚོགས་པ				95
རྟེན་འབྲེལ་ལུགས་འབྱུང				11
རྟེན་ས				99
རྟེན་སྐལ				5
རྟེའུ				80
རྟོག				9338
རྟོག་གེ				1177
རྟོག་གེ་པ				561
རྟོག་ཆེན་པ				4
རྟོག་དཔྱོད				1043
རྟོག་དཔྱོད་གཉིས				150
རྟོག་པ				46914
རྟོག་པ་ལོག་ཤེས				14
རྟོག་བཟོ				21
རྟོག་བྲལ				908
རྟོག་མེད་འཁྲུལ་ཤེས				26
རྟོག་མེད་ལོག་ཤེས				48
རྟོག་མེད་ཤེས་པ				12
རྟོག་ཞིབ				1
རྟོགས				22351
རྟོགས་ཆེན				6
རྟོགས་དཀའ				35
རྟོགས་པ				35417
རྟོགས་བརྗོད				556
རྟོགས་འགྲོ				13
རྟོགས་ལྡན				1338
རྟོགས་སླ་བ				34
རྟོད				25
རྟོད་ཐག				5
རྟོད་ཕུར				16
རྟོན				435
རྟོན་པ				658
རྟོལ				43
རྟོལ་གོག				1
རྡང				5
རྡང་བུ				9
རྡབ				15
རྡར				3
རྡལ				179
རྡིག				16
རྡིབ				153
རྡུ་བ				3
རྡུགས				552
རྡུང				634
རྡུང་ཁ				3
རྡུང་གཏག				4
རྡུང་བ				110
རྡུང་འཐག				1
རྡུང་འཚོག				1
རྡུང་རྡེག				7
རྡུངས				207
རྡུམ				54
རྡུམ་པོ				9
རྡུལ				21467
རྡུལ་ཁྲོད				12
རྡུལ་ཅན				17
རྡུལ་དམར				4
རྡུལ་ཕྲ་མོ				19
རྡུལ་ཕྲ་རགས				2
རྡུལ་ཕྲ་རབ				1
རྡུལ་ཕྲན				3216
རྡུལ་བྲལ				222
རྡུལ་མེད				39
རྡུལ་ཚོན				1910
རྡུལ་རགས་པ				2
རྡུལ་རྫས				152
རྡུལ་ལྡན				9
རྡུལ་སྤྲུག				3
རྡུལ་སྤྲུགས་པ				1
རྡེག				738
རྡེགས				11
རྡེབ				156
རྡེབ་བྱེད				1
རྡེབ་རྡེབ				1
རྡེབས				64
རྡེའུ				608
རྡེལ				44
རྡེལ་བུ				1
རྡོ				4378
རྡོ་ཀླད				1
