# form	pos	lemma	sense	freq
རྡོ་སྐྱུར				1
རྡོ་སྐྱེས				1
རྡོ་སྒམ				1
རྡོ་སྒྱོགས				2
རྡོ་སྙིང				5
རྡོ་སྟེགས				4
རྡོ་སྤོས				2
རྡོ་སྦལ				2
རྡོ་སྨན				12
རྡོག				435
རྡོག་ཐོ				6
རྡོག་དྲིལ				1
རྡོག་པ				123
རྡོག་པོ				177
རྡོག་བརྫིས				1
རྡོག་མ				77
རྡོག་ཙམ				13
རྡོག་རོལ				1
རྡོག་རྡོག				1
རྡོག་སྣ				3
རྡོབས				4
རྡོར				3279
རྡོར་ཏིང				5
རྡོར་དྲིལ				1514
རྡོལ				140
རྡོལ་གཏམ				1
རྡོལ་ཆོས				12
རྡོལ་བ				328
རྡོལ་བུག				3
རྡོལ་བོན				13
རྡོས				6
རྣ་ཀོར				5
རྣ་ཁུང				26
རྣ་གཏམ				4
རྣ་གཤོག				3
རྣ་ཅོག				5
རྣ་ཆ				469
རྣ་ཆེན				7
རྣ་དབང				24
རྣ་བ				6244
རྣ་བུག				13
རྣ་མཆོག				10
རྣ་འདབ				1
རྣ་འཕྱང				4
རྣ་རུ				46
རྣ་རྒྱན				252
རྣ་རྩ				12
རྣ་རྩེ				1
རྣ་ལམ				319
རྣ་ལོང				1
རྣ་ཤལ				5
རྣ་ཤེས				10
རྣ་སྤབས				19
རྣག་ཁྲག				490
རྣག་གཟན				44
རྣགས་པ				15
རྣང				23
རྣང་མ				1
རྣམ་ཀུན				311
རྣམ་གནས				67
རྣམ་གནོན				109
རྣམ་གཞག				9818
རྣམ་གཡེང				1041
རྣམ་གསལ				358
རྣམ་གྲོལ				3107
རྣམ་གླིང				22
རྣམ་ཐར				7772
རྣམ་ཐོས				772
རྣམ་དཀར				788
རྣམ་དག				14977
རྣམ་དཔྱོད				1770
རྣམ་དབྱེ				1975
རྣམ་པ				106354
རྣམ་ཕྱིས				1
རྣམ་བཀྲ				135
རྣམ་བཅད				367
རྣམ་བཤད				2411
རྣམ་བྱང				1478
རྣམ་བྱུང				39
རྣམ་བྱེད				14
རྣམ་མཁྱེན				4270
རྣམ་འགྱུར				3094
རྣམ་འགྲེལ				3374
རྣམ་འདལ				3
རྣམ་འདུད				12
རྣམ་འདྲེན				674
རྣམ་འཕྱང				27
རྣམ་འཕྱོ				1
རྣམ་འཕྲུལ				3343
རྣམ་འབྱེད				1269
རྣམ་རིག				1107
རྣམ་རྒྱལ				5097
རྣམ་རྒྱས				31
རྣམ་རྟོག				13911
རྣམ་ཤེས				15706
རྣམ་སད				12
རྣམ་སྣང				5086
རྣམ་སྤྲོ				5
རྣམ་སྨིན				9669
རྣམ་སྲས				868
རྣམས				678552
རྣལ་མ				627
རྣལ་མོ				3
རྣལ་འབྱོར				49933
རྣལ་ལན				18
རྣལ་ལམ				94
རྣིལ་ནད				2
རྣོ་དབལ				156
རྣོ་པོ				9
རྣོ་བ				714
རྣོ་རྟུལ				303
རྣོག				3
རྣོགས				4
རྣོགས་པ				1
རྣོན་པོ				1423
རྣོར་བ				3
རྦ				254
རྦ་ཀློང				365
རྦ་ཆུ				1
རྦ་བཞེད				19
རྦ་རླབས				1034
རྦད				1408
རྦད་དེ				3
རྦད་པ				149
རྦད་རྦད				13
རྦབ				410
རྦོད				1270
རྦོད་གཏོང				236
རྦོད་པ				4
རྦོད་མ				3
རྨ				2387
རྨ་ཁ				16
རྨ་ག་ཆད				2
རྨ་ཆས				5
རྨ་ཆུ				7
རྨ་ཆེན				42
རྨ་བ				9
རྨ་བྱ				1082
རྨ་མཚན				6
རྨ་ཚད				7
རྨ་འབྲས				10
རྨ་རྒན				3
རྨ་རྒོད				1
རྨ་རྒྱལ				58
རྨ་རྗེས				2
རྨ་རྩི				5
རྨ་ཤུ				2
རྨ་ཤུལ				2
རྨ་སོས་པ				1
རྨ་སྐྱེས				1
རྨ་སྒོ				4
རྨ་སྨན				19
རྨང				587
རྨང་གཞི				40
རྨང་ཚེར				1
རྨང་རྡོ				9
རྨང་ལམ				82
རྨད་པ				4
རྨད་པོ				190
རྨད་བྱུང				1037
རྨན				1
རྨན་པ				1
རྨས་པ				96
རྨས་མ				40
རྨས་འགྲམས				1
རྨི་བ				311
རྨི་ལམ				21496
རྨི་ལྟས				247
རྨིག་ཆགས				2
རྨིག་པ				201
རྨིག་པ་ཅན				3
རྨིག་མཐིལ				7
རྨིག་ཟླུམ				35
རྨིག་འདྲ				1
རྨིག་ལྕགས				13
རྨིགས་པ				8
རྨིགས་བུ				10
རྨིས་པ				390
རྨུ				109
རྨུ་ཐག				6
རྨུག				79
རྨུགས				305
རྨུགས་པ				693
རྨུགས་འཛིན				142
རྨུན་པོ				4
རྨུར་བ				1
རྨུས་པ				5
རྨེ་བ				37
རྨེ་རུ				4
རྨེ་ཤ་ཅན				5
རྨེག				102
རྨེད				180
རྨེད་པ				33
རྨེན་ངན				2
རྨེན་པ				5
རྨེན་བུ				19
རྨེའུ				1
རྨེལ་བ				44
རྨོ་བ				93
རྨོ་མོ				5
རྨོ་རྐོ				10
རྨོག				615
རྨོང་བུ				1
རྨོངས་གཏམ				2
རྨོངས་དད				3
རྨོངས་པ				4722
རྨོངས་བློ				8
རྨོངས་ཚོད				1
རྨོངས་ཞེན				18
རྨོངས་རྒན				13
རྨོངས་རྟུལ				10
རྨོངས་སྤུ				2
རྨོད་པ				34
རྨོན་གླང				7
རྨོན་དོར				3
རྨོན་པ				36
རྨོས				375
རྨོས་པ				52
རྨྱ་བ				26
རྨྱང་བ				1
རྨྱི་ལམ				33
རྨྱོང་བ				3
རྨྱོངས				2
རྩ				93414
རྩ་ཁ				113
རྩ་ཁྲིད				2
རྩ་གཏོར				4
རྩ་གནད				31
རྩ་ཆུ				56
རྩ་ཆེན				151
རྩ་ཉོན				16
རྩ་ཐིག				336
རྩ་དཀར				8
རྩ་དབང				92
རྩ་དབུ་མ				2
རྩ་དོན				11
རྩ་ནག				19
རྩ་ཕྲན				204
རྩ་བ				36328
རྩ་བརླག				5
རྩ་བཤད				91
རྩ་མདུད				269
རྩ་མདོ				2
རྩ་མིག				103
རྩ་མེད				6
རྩ་ཚིག				83
རྩ་འཁོར				522
རྩ་འགྲེལ				1265
རྩ་འཇིང				9
རྩ་འབྲས				1
རྩ་ཡང				1
རྩ་ར				9
རྩ་རྒྱུད				4362
རྩ་རྒྱུས				213
རྩ་རྩེ				96
རྩ་ལག				495
རྩ་ལམ				154
རྩ་ལྟུང				3177
རྩ་ཤེ				9
རྩ་སྒོ				110
རྩ་སྒྱེ་མོ				1
རྩ་སྒྲུབ				68
རྩ་སྔགས				2696
རྩ་སྟོངས				3
རྩ་སྦུག				7
རྩ་སྦུབས				30
རྩ་སྦྱོང				11
རྩང				656
རྩང་བ				1
རྩངས་པ				135
རྩད				3309
རྩབ				92
རྩབ་མོ				58
རྩབ་ཧྲལ				26
རྩབས				37
རྩབས་མོ				3
རྩམ་པ				177
རྩམ་ཕོར				1
རྩམ་ཟན				2
རྩལ				11071
རྩལ་པོ་ཆེ				20
རྩལ་བཏོན				1
རྩལ་འདོན				55
རྩལ་ཤུགས				18
རྩི				3175
རྩི་ཏོག				4
རྩི་ཐོག				18
རྩི་དཀར				8
རྩི་དམར				24
རྩི་བ				307
རྩི་བཅུད				227
རྩི་བོ				4
རྩི་མ				34
རྩི་མར				25
རྩི་འཇོག				7
རྩི་ཤིང				475
རྩི་སྨན				151
རྩིག				378
རྩིག་གདོང				16
རྩིག་གུ				2
རྩིག་ངོས				117
རྩིག་པ				2035
རྩིག་བུག				1
རྩིག་ཟུར				4
རྩིག་འགྲམ				8
རྩིག་རྡོ				2
རྩིག་རྨང				21
རྩིག་ལྡེབས				1
རྩིགས				180
རྩིང་པོ				12
རྩིང་བ				49
རྩིང་སྤྱོད				2
རྩིད་པ				9
རྩིད་སྐུད				3
རྩིད་སྟན				1
རྩིབ་གཟེར				1
རྩིབ་ཆུང				2
རྩིབ་ཐུང				1
རྩིབ་མ				79
རྩིབ་ལོགས				239
རྩིབས་ལྡན				2
རྩིས				2794
རྩིས་ཁྲ				2
རྩིས་གཞི				56
རྩིས་གཞུང				10
རྩིས་དཔོན				1
རྩིས་པ				145
རྩིས་པོ་ཆེ				6
རྩིས་ཕྲུག				1
རྩིས་མེད				7
རྩིས་འཕྲོ				30
རྩིས་རིག				7
རྩིས་ལེན				2
རྩིས་སྤྲོད				22
རྩུབ་ཆགས				1
རྩུབ་པ				945
རྩུབ་པོ				164
རྩུབ་མོ				134
རྩུབ་ཚིག				1
རྩུབ་སྤྱོད				1
རྩེ་ཁོག				2
རྩེ་གཅིག				391
རྩེ་གྲི				1
རྩེ་ཆུང				15
རྩེ་ཏོག				2
རྩེ་དགའ				181
རྩེ་དྲུང				1
རྩེ་ནེ				1
རྩེ་ཕྱག				1
རྩེ་ཕྲན				51
རྩེ་བ				1101
རྩེ་བྲོ				1
རྩེ་མ				45
རྩེ་མགྲོན				3
རྩེ་མོ				9087
རྩེ་ཞབས				1
རྩེ་ཞོལ				1
རྩེ་ཞྭ				23
རྩེ་རྒོད				11
རྩེ་ཤོད				13
རྩེ་སྐོར				3
རྩེ་སྒྲོ				6
རྩེ་སྤྲོད				9
རྩེ་སྦྱོར				615
རྩེག				170
རྩེགས				106
རྩེང་བ				1
རྩེངས				4
རྩེད་གྲོགས				6
རྩེད་ཆས				1
རྩེད་ཐང				4
རྩེད་མོ				615
རྩེད་ཟླ				1
རྩེད་འཇོ				93
རྩེད་རྒྱན				2
རྩེད་སྣ				7
རྩེན་གནས				13
རྩེན་པ				92
རྩེན་མིན				16
རྩེའུ				12
རྩེར				40
རྩེས				155
རྩོགས་པ				3
རྩོད				1658
རྩོད་གནས				1
རྩོད་གཞི				576
རྩོད་གྲྭ				5
རྩོད་གླེང				4
རྩོད་དུས				254
རྩོད་པ				11762
རྩོད་བཟློག				3
རྩོད་བྲལ				141
རྩོད་མེད				215
རྩོད་ཟླ				12
རྩོད་ཡིག				12
རྩོད་རིགས				126
རྩོད་ལན				269
རྩོམ་གཞི				52
རྩོམ་པ				3011
རྩོམ་པ་པོ				437
རྩོམ་མཁན				10
རྩོམ་འཕྲོ				17
རྩོམ་ཡིག				12
རྩོམ་རིག				1
རྩོམ་རྒྱུགས				3
རྩོམ་སྒྱུར				1
རྩོམ་སྒྲིག				2
རྩོམས				144
རྩོལ				2370
རྩོལ་བ				3444
རྩོལ་བྱུང				324
རྩོལ་འདོན				1
རྩོལ་སྒྲུབ				406
རྩྭ				2474
རྩྭ་ཁ				1
རྩྭ་ཁང				3
རྩྭ་གདན				1
རྩྭ་ཆག				6
རྩྭ་ཆུ				7
རྩྭ་དུག				4
རྩྭ་མཁྲིས				1
རྩྭ་མཆོག				259
རྩྭ་ཟན				1
རྩྭ་རྩེ				13
རྩྭ་ཤིང				48
རྩྭ་སྔོན				1
རྩྭ་སྤྱིལ				5
རྫ་ཁོག				9
རྫ་གཞོང				1
རྫ་གཟོང				5
རྫ་གསར				5
རྫ་ཆུ				7
རྫ་དུག				1
རྫ་ཕོར				19
རྫ་བུམ				84
རྫ་བྲག				8
རྫ་མ				247
རྫ་མཁན				828
རྫ་མི				1
རྫ་རི				14
རྫ་རྔ				470
རྫ་ས				9
རྫ་སྐུ				3
རྫ་སྟོད				8
རྫ་སྡེར				3
རྫ་སྣོད				15
རྫ་སྤང				2
རྫབ				344
རྫབ་ཆེན				3
རྫབ་དོང				1
རྫབ་ཕོར				1
རྫབ་རྫུབ				5
རྫས				43958
རྫས་གཅིག				55
རྫས་ངན				2
རྫས་ཆོས				3
རྫས་ཐུན				3
རྫས་དམ				1
རྫས་ཡོད				6
རྫས་རིལ				4
རྫས་རུ				1
རྫས་རྒྱུན				35
རྫས་སྦྱོར				51
རྫི				277
རྫི་ཆར				42
རྫི་དུག				6
རྫི་ཕྱོགས				79
རྫི་བ				114
རྫི་བོ				101
རྫི་མ				190
རྫི་རླུང				4
རྫིང་བུ				1295
རྫིངས				19
རྫིའུ				20
རྫིས				35
རྫུ་བ				31
རྫུ་བག				20
རྫུ་འཕྲུལ				14542
རྫུན				2980
རྫུན་པ				635
རྫུན་མ				26
རྫུན་ཚིག				23
རྫུན་རྐྱལ				3
རྫུན་སྨྲ				4
རྫུབ་པ				1
རྫུས				1164
རྫུས་སྐྱེས				2
རྫེ་བ				4
རྫེའུ				54
རྫེས				19
རྫོག				2
རྫོགས་ཆེན				1413
རྫོགས་པ				17776
རྫོགས་བྱེད				698
རྫོགས་མཐའ				4
རྫོགས་མཚམས				95
རྫོགས་ཚིག				19
རྫོགས་རིམ				6593
རྫོང				2094
རྫོང་ཁང				1
རྫོང་གཞིས				5
རྫོང་དགའ				2
རྫོང་དཔོན				13
རྫོང་བ				65
རྫོང་བཙན				4
རྫོང་མཁར				1
རྫོང་སྡོད				1
རྫོང་སྲུང				1
རྫོངས				410
རྫོངས་ཆས				1
རྫོངས་པ				14
རྫོད				5
རྫོབ་པ				214
རྫོབ་མ				4
རྫོབས				6
རྭ				4196
རྭ་ཁ				6
རྭ་གཞུ				2
རྭ་ཅན				407
རྭ་ཅོ				43
རྭ་དུང				21
རྭ་རྩེ				60
རྭ་ལུགས				60
རྭ་ལོ				47
རླག				210
རླངས				283
རླངས་ཆུ				1
རླངས་དུག				21
རླངས་པ				745
རླངས་འཁོར				2
རླན་པ				32
རླན་ཚད				1
རླབས				4305
རླབས་ཅན				35
རླབས་ཆེན				252
རླབས་ཕྲེང				57
རླབས་ལྡན				2
རླབས་ཤུགས				1
རླམ				10
རླམ་ཁྱེར				4
རླམ་པ				3
རླིག་པ				53
རླིག་འབྲས				3
རླིག་རླུགས				3
རླིད་བུ				18
རླུག				8
རླུགས				9
རླུགས་པ				52
རླུང				66665
རླུང་གཟེར				5
རླུང་གཡབ				16
རླུང་གཡོར				4
རླུང་གསང				8
རླུང་གྲོགས				1
རླུང་དམར				27
རླུང་ནག				6
རླུང་ནད				147
རླུང་པོ				41
རླུང་ཕྱོགས				62
རླུང་བཞོན				3
རླུང་བུ				2
རླུང་མཚམས				140
རླུང་ཚབས				1
རླུང་ཚུབ				16
རླུང་ཟུག				25
རླུང་འཁོར				65
རླུང་འཁྱིལ				2
རླུང་འགྲོ				7
རླུང་འགྲོས				18
རླུང་འབྱུང				16
རླུང་འཚུབ				39
རླུང་འུར				1
རླུང་ཡབ				6
རླུང་ཡོར				2
རླུང་རས				2
རླུང་རྒྱུན				4
རླུང་རྟ				15
རླུང་རྩ				9
རླུང་རྫི				1
རླུང་ལྷ				33
རླུང་སྒོ				4
རླུང་སྒྲ				14
རླུང་སྒྲིབ				2
རླུང་སྤྱོད				2
རླུབས				12
རློ་བ				2
རློག				182
རློག་པ				48
རློགས				37
རློན				54
རློན་པ				1114
རློབ་པ				930
རློབས				2101
རློམ་པ				1307
རློམ་སེམས				6432
རློམས				135
ལ་ཁ				109
ལ་གོར				13
ལ་ཆ				2
ལ་ཆུང				70
ལ་ཆེན				11
ལ་ཊ				4
ལ་ཏ				19
ལ་ཐག				1
ལ་ཐུར				1
ལ་ཐེལ				1
ལ་ཐོད				11
ལ་དུ				275
ལ་དུག				1
ལ་དོན				5
ལ་དྭགས				4
ལ་ཕུག				61
ལ་བ				978
ལ་བཙས				22
ལ་བོ་ཆེ				4
ལ་མ				6
ལ་མགོ				2
ལ་མོ				146
ལ་ཚད				7
ལ་འུར				11
ལ་ཡོགས				3
ལ་རྩ				1
ལ་རྩེ				647
ལ་རྫས				33
ལ་ལ				10643
ལ་ལོ				1
ལ་སོ				1
ལ་སྒོ				2
ལ་སྟོང				2
ལ་སྟོད				295
ལ་སྨན				5
ལག				16668
ལག་ཀོར				2
ལག་ཁྱེར				11
ལག་ཁྲིད				6
ལག་གདུབ				146
ལག་གནད				2
ལག་གཟུང				4
ལག་གཡོག				12
ལག་ངར				210
ལག་ཆ				359
ལག་ཉ				111
ལག་ཐལ				5
ལག་ཐོག				14
ལག་ཐོགས				2
ལག་དངུལ				1
ལག་དཔོན				19
ལག་དམ				2
ལག་དམར				7
ལག་དར				2
ལག་དལ				14
ལག་དོག				1
ལག་ནོར				2
ལག་པ				14492
ལག་པོད				5
ལག་ཕྱིས				14
ལག་བཅག				2
ལག་བཞག				2
ལག་བཟང				45
ལག་བཟོ				5
ལག་བརྡ				183
ལག་བསྟར				3
ལག་བསྡོགས				1
ལག་བྲིས				3
ལག་མགོ				57
ལག་མཐིལ				1195
ལག་མཐུ				2
ལག་མདུང				1
ལག་མཛོད				3
ལག་ཚབ				1
ལག་ཞ				1
ལག་འཁོར				4
ལག་འགྲིམ				3
ལག་འགྲོ				104
ལག་འབྱོར				2
ལག་འཛིང				2
ལག་འཛིན				19
ལག་འོག				3
ལག་ཡངས				11
ལག་ཡོད				5
ལག་རིས				23
ལག་རུབ				6
ལག་རྐྱོང				1
ལག་རྒྱུན				11
ལག་རྔ				1
ལག་རྗེས				82
ལག་རྟགས				6
ལག་རྟེན				2
ལག་རྡུམ				116
ལག་རྩལ				6
ལག་རྩིས				65
ལག་ལན				4
ལག་ལེན				5271
ལག་ལྕགས				2
ལག་ལྕིབས				7
ལག་ལྡན				104
ལག་སོར				47
ལག་སྐམ				1
ལག་སྐོར				3
ལག་སྐྱེས				15
ལག་སྤྱད				7
ལག་སྦྲེལ				17
ལགས				34011
ལང་ཀ				61
ལང་བ				265
ལང་ཚོ				1746
ལང་ལིང				74
ལང་ལོང				126
ལང་ཤོར				4
ལངས་པ				1339
ལད་པ				2
ལད་པོ				1
ལད་མོ				220
ལན				74093
ལན་ཀན				50
ལན་གླན				1
ལན་གློན				19
ལན་ཆགས				25
ལན་པ				329
ལན་བུ				74
ལན་ཚ་བ				1
ལན་ཚྭ				148
ལན་ལྡོག				2
ལན་ལྡོན				15
ལབ				621
ལབ་གཞི				1
ལབ་པ				185
ལབ་བརྗོད				1
ལབ་ལེབ				3
ལབ་ལོབ				21
ལམ་ཀ				13
ལམ་ཁ				77
ལམ་ག				6
ལམ་གཉིས				42
ལམ་གཞི				8
ལམ་གོལ				16
ལམ་གྲོགས				61
ལམ་ངན				12
ལམ་ཆས				5
ལམ་ཆོས་ཤེས				3
ལམ་ཐག				8
ལམ་ནག				2
ལམ་པ				457
ལམ་པོ				28
ལམ་ཕྱོགས				12
ལམ་བགྲོད				76
ལམ་བདེན				1248
ལམ་བཟང				714
ལམ་བར				100
ལམ་བསྟན				294
ལམ་མཁན				75
ལམ་མཆོག				190
ལམ་མདོ				6
ལམ་མེ་བ				38
ལམ་ཞོར				2
ལམ་འཁྱེར				49
ལམ་འགྲོ				78
ལམ་འཕྲང				63
ལམ་ཡིག				25
ལམ་རིམ				1320
ལམ་རྐྱེན				21
ལམ་རྒྱ				150
ལམ་རྒྱགས				156
ལམ་ལམ				98
ལམ་ལུགས				1
ལམ་ལུམ				6
ལམ་ལོག				37
ལམ་ཤེས				1393
ལམ་སང				11
ལམ་སེལ				48
ལམ་སོན				1
ལམ་སྐོར				158
ལམ་སྣ				656
ལམ་སྣེ				4
ལམ་སྲང				157
ལམ་སྲོལ				183
ལས་ཀ				35
ལས་ཁུངས				3
ལས་ཁུར				3
ལས་ངན				1938
ལས་ཅན				2116
ལས་ཆོག				1
ལས་ཉེས				4
ལས་ཐིག				127
ལས་དབང				433
ལས་དམ				6
ལས་དོན				11
ལས་པ				732
ལས་ཕྲན				22
ལས་བཟང				3
ལས་བསྐོས				1
ལས་བུམ				65
ལས་བྱང				91
ལས་མ				2
ལས་མཁན				530
ལས་མཇུག				11
ལས་མཚམས				114
ལས་མི				812
ལས་ཚན				48
ལས་ཚབ				1
ལས་ཚིག				2
ལས་ཚོགས				1793
ལས་འགན				5
ལས་འགུལ				1
ལས་འགོ				5
ལས་འཕྲོ				742
ལས་འབྲས				1574
ལས་འབྲེལ				457
ལས་རིམ				45
ལས་རུང				21
ལས་རོ				5
ལས་རྒྱ				101
ལས་རྒྱུན				7
ལས་ལམ				156
ལས་ཤིང				1
ལས་སྐལ				35
ལས་སྒོ				8
ལས་སྒྲ				7
ལས་སྒྲིབ				401
ལས་སྣ				3
ལས་སྣ་ཚོགས				2
ལས་སྣང				13
ལས་སྣེ				2
ལས་སླ་བ				3
ལི				1135
ལི་ཁ་ར				31
ལི་ཁྲི				35
ལི་ཆུ				2
ལི་ཐང				31
ལི་ཐོ				1
ལི་དམར				25
ལི་ནག				2
ལི་བ				61
ལི་མ				138
ལི་མེ				4
ལི་ཙ་བྱི				61
ལི་ཡུལ				210
ལི་ཤི				26
ལི་སེར				5
ལི་སྡེར				2
ལི་སྨུག				2
ལིག				16
ལིང				1445
ལིང་ངེ				30
ལིང་ཏོག				278
ལིང་ཐོག				64
ལིང་བ				13
ལིང་བསྐྱུར				2
ལིང་བསྒྲལ				1
ལིང་ཚེ				170
ལིང་རོ				182
ལིང་ལིང				45
ལིང་ལོང				9
ལིངས				174
ལིངས་པ				26
ལིངས་པོ				17
ལིངས་སེ				1
ལིམ་ལོག				5
ལུ་གུ				1305
ལུ་བ				34
ལུ་མ				90
ལུ་ལུ				25
ལུ་ཧང				10
ལུ་ཧི་པ				13
ལུག				2001
ལུག་ཁོག				3
ལུག་ཁྱིམ				29
ལུག་ཁྱུ				11
ལུག་གདང				1
ལུག་གཞུག				1
ལུག་གུ				41
ལུག་ཆུང				1
ལུག་ཐུག				3
ལུག་ཐུལ				2
ལུག་པ				78
ལུག་མགོ				9
ལུག་མཚེ				1
ལུག་མིག				3
ལུག་མུར				9
ལུག་ཟླ				1
ལུག་ར				18
ལུག་རིལ				32
ལུག་རུ				19
ལུག་རྡུལ				22
ལུག་རྫི				45
ལུག་ལུག				2
ལུག་ལོ				95
ལུག་ལྷས				1
ལུག་སུག				1
ལུགས				42276
ལུགས་པ				23
ལུགས་མ				103
ལུགས་མཐུན				5
ལུགས་འབྱུང				120
ལུགས་སྲོལ				7
ལུང				55722
ལུང་གཞི				430
ལུང་གཞུང				5
ལུང་ཆུང				9
ལུང་ཐག				42
ལུང་ཐང				40
ལུང་དོན				834
ལུང་པ				997
ལུང་བཞི				7
ལུང་བསྟན				3010
ལུང་བོང				2
ལུང་མ་མོ				77
ལུང་མདའ				2
ལུང་མདོ				5
ལུང་མིག				5
ལུང་ཞུ་བ				70
ལུང་འདྲེན				113
ལུང་རིགས				2002
ལུང་རྒྱུན				260
ལུང་རྟགས				15
ལུང་རྟོགས				641
ལུང་སྟོང				86
ལུང་སྟོན་པ				70
ལུད				386
ལུད་པ				443
ལུད་ཕུང				11
ལུམས				25
ལུས				152138
ལུས་ཁམས				46
ལུས་གནད				193
ལུས་ངག				4047
ལུས་ངན་པོ				56
ལུས་ཅན				4208
ལུས་ཆད				3
ལུས་ཆུ				9
ལུས་དཀར				6
ལུས་དངོས				63
ལུས་དབང				189
ལུས་དབེན				9
ལུས་དམར				4
ལུས་པ				10313
ལུས་པོ				585
ལུས་ཕྱི་མ				6
ལུས་ཕྲ				4
ལུས་བོངས				2
ལུས་བྱད				12
ལུས་མེད				66
ལུས་ཚད				77
ལུས་ཚོར				19
ལུས་ཟུངས				74
ལུས་འཕགས				665
ལུས་རྐྱང				2
ལུས་རྟེན				375
ལུས་རྩལ				2
ལུས་རྫོགས				3
ལུས་ལྡན				7
ལུས་ཤུགས				1
ལུས་ཤེས				32
ལུས་སེམས				1856
ལུས་སོ				2
ལུས་སྐྱེས				34
ལུས་སྒྱུར				1
ལུས་སྟོད				6
ལུས་སྟོབས				203
ལུས་སྤུ				11
ལུས་སྦྱིན				20
ལུས་སྦྱོར				8
ལུས་སྲུང				25
ལུས་སྲོག				838
ལེ				1582
ལེ་དབར				5
ལེ་བརྒན				422
ལེ་ཚན				295
ལེ་ཚེ				42
ལེ་ལག				70
ལེ་ལན				92
ལེ་ལོ				2625
ལེགས་ཁྱབ				3
ལེགས་གསུང				41
ལེགས་གསོལ				21
ལེགས་ཆ				64
ལེགས་ཉེས				520
ལེགས་དར				3
ལེགས་པ				4540
ལེགས་པོ				259
ལེགས་ཕྱིན				18
ལེགས་བཅོས				8
ལེགས་བཟང				22
ལེགས་བརྗོད				24
ལེགས་བཤད				3614
ལེགས་བྱས				252
ལེགས་བྲིས				108
ལེགས་ཚོགས				632
ལེགས་འགྲོ				4
ལེགས་འདབ				1
ལེགས་འདུལ				5
ལེགས་འབུལ				77
ལེགས་འོང				51
ལེགས་ལྡན				1234
ལེགས་སྐྱེས				116
ལེགས་སྐྱོབ				3
ལེགས་སྤྱད				198
ལེགས་སྦྱར				533
ལེགས་སྨོན				103
ལེགས་སྨྲ				3
ལེན་པ				17755
ལེན་པོ				160
ལེན་འཛིན				4
ལེབ				336
ལེབ་པ				7
ལེབ་པོ				2
ལེབ་མ				6
ལེབ་མོ				22
ལེབ་ལེབ				4
ལེའུ				18886
ལེའུ་ཚེ				22
ལོ་ཀ				728
ལོ་ཀག				12
ལོ་ཀེག				7
ལོ་ཁམས				10
ལོ་གཤེད				5
ལོ་གསར				223
ལོ་ཆུ				18
ལོ་ཆུང				214
ལོ་ཆེན				1402
ལོ་ཉེས				157
ལོ་ཏོག				1548
ལོ་ཐོ				1
ལོ་ཐོག				346
ལོ་དགྲ				4
ལོ་དར་མ				3
ལོ་དྲི་བ				65
ལོ་ནག				8
ལོ་པ				542
ལོ་པཎ				243
ལོ་ཕུད				1
ལོ་ཕྱག				4
ལོ་ཕྱུགས				105
ལོ་བ				26
ལོ་བདག				25
ལོ་མ				2162
ལོ་མཆོད				2
ལོ་མཇུག				16
ལོ་མཉམ				4
ལོ་མར				4
ལོ་ཙཱ་བ				3137
ལོ་ཚིགས				5
ལོ་ཚོད				5
ལོ་ཟླ				118
ལོ་འཁོར				6
ལོ་འགོ				11
ལོ་འདབ				896
ལོ་འཕོ				6
ལོ་འབྲས				118
ལོ་རིམ				4
ལོ་རྒྱུས				4124
ལོ་རྟགས				4
ལོ་ལེགས				94
ལོ་ལྷ				1
ལོ་ཤིང				8
ལོ་ཤེས				3
ལོ་སར				4
ལོ་སྐེག				3
ལོ་སྐོར				23
ལོ་སྐྱ				2
ལོག				18540
ལོག་གནོན				49
ལོག་གཡེམ				127
ལོག་པ				6141
ལོག་པོ				8
ལོག་ཞག				1
ལོག་འཇལ				2
ལོག་འདྲེན				1326
ལོག་འཚོ				98
ལོག་རྟོག				2033
ལོག་ལམ				80
ལོག་ལོག				2
ལོག་ལྟ				1834
ལོག་ཤེས				293
ལོག་སྒྲུབ				214
ལོག་སྤྱོད				89
ལོག་སྦྱོར				29
ལོག་སྨོན				1
ལོག་སྨྲ				48
ལོགས				8699
ལོགས་བྲིས				1
ལོགས་རིས				1
ལོང				4031
ལོང་ཁ				8
ལོང་ག				1
ལོང་གཏམ				43
ལོང་ནད				6
ལོང་པོ				32
ལོང་བ				1021
ལོང་བུ				190
ལོང་མོ				1
ལོང་འཁྲིད				1
ལོང་རྩ				13
ལོང་ལོང				7
ལོངས				7618
ལོངས་པ				619
ལོངས་སྐུ				3946
ལོངས་སྤྱོད				28756
ལོད				140
ལོད་པ				17
ལོད་པོ				1
ལོན				2175
ལོན་པ				2811
ལོབ				63
ལོབས་པ				92
ལོས				389
ལྐུ				2
ལྐུག				10
ལྐུག་པ				117
ལྐུགས་པ				533
ལྐོག				4160
ལྐོག་གྱུར				47
ལྐོག་ཆོས				10
ལྐོག་དོན				1
ལྐོག་ཕྲ				3
ལྐོག་མ				146
ལྐོག་ཤལ				147
ལྐོག་ཤལ་ཅན				1
ལྐོག་སྨད				1
ལྒ				49
ལྒང་པ				42
ལྒང་ཕུག				7
ལྒང་བ				6
ལྒང་བུ				11
ལྒོ་ལྒོ				1
ལྔ				118443
ལྔ་ཆ				8
ལྔ་ཕུང				154
ལྔ་ཕྲུགས				49
ལྔ་བསྡུས				7
